2024-03-29T15:32:04.226Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : Pod has released its resources: nf-5d28cb1cdc0a983ae52a1cc22a145708
2024-03-29T15:32:04.227Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : ------------------------------------
Node: cpu10 Requirements(cpu=11.623, ram=5100820480)
Node: cpu09 Requirements(cpu=13.623, ram=17985734656)
Node: cpu08 Requirements(cpu=19.623, ram=56640399360)
Node: cpu07 Requirements(cpu=30.978, ram=133898317824)
Node: cpu06 Requirements(cpu=30.998, ram=133908447232)
Node: cpu03 Requirements(cpu=31.123, ram=133449810688)
Node: cpu02 Requirements(cpu=11.593, ram=5036935168)
Node: cpu01 Requirements(cpu=29.623, ram=132648716288)
------------------------------------
2024-03-29T15:32:04.227Z  INFO 1 --- [       Thread-1] c.k.s.s.PrioritizeAssignScheduler        : getting TaskNodeAlignment
2024-03-29T15:32:04.227Z  INFO 1 --- [       Thread-1] c.k.s.s.PrioritizeAssignScheduler        : updating models
2024-03-29T15:32:04.280Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : Pod has released its resources: nf-701c7691b7f64cb8776f98c6e4c70069
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.scheduler.rest.ProvenanceRestClient  : Fetched provenance data of 126 processes
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_ALIGN_BOWTIE2_BAM_SORT_SAMTOOLS_SAMT (data points: 88)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TXIMPORT (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_INPUT_CHECK_SAMPLESHEET_CHECK (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_VARIANTS_IVAR_BCFTOOLS_SORT (data points: 44)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_CONSENSUS_BCFTOOLS_BCFTOOLS_CONSENSU (data points: 44)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_SCALED (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_CONSENSUS_BCFTOOLS_CONSENSUS_QC_QUAS (data points: 3)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INNERDISTANCE (data points: 240)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_ASSEMBLY_UNICYCLER_GUNZIP_GFA (data points: 44)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDGRAPHTO (data points: 240)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_PREPARE_GENOME_CUSTOM_GETCHROMSIZES (data points: 4)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_BBMAP_BBSPLIT (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_CUSTOM_DUMPSOFTWAREVERSIONS (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_VARIANTS_IVAR_VARIANTS_QC_ASCIIGENOM (data points: 33)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TX2GENE (data points: 20)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_ASSEMBLY_UNICYCLER_UNICYCLER (data points: 44)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_CONSENSUS_BCFTOOLS_MAKE_BED_MASK (data points: 44)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_INDE (data points: 240)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_ASSEMBLY_SPADES_ASSEMBLY_QC_BLAST_BL (data points: 44)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_SUBREAD_FEATURECOUNTS (data points: 240)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_VARIANTS_IVAR_VARIANTS_QC_SNPEFF_SNP (data points: 220)
2024-03-29T15:32:04.377Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_VIRALRECON_ILLUMINA_ASSEMBLY_SPADES_GUNZIP_SCAFFOLDS (data points: 44)
